,map,regular_time,regular_sum_of_costs,reverse_time_30,reverse_sum_of_costs_30,reverse_time_60,reverse_sum_of_costs_60,reverse_time_120,reverse_sum_of_costs_120,reverse_time_300,reverse_sum_of_costs_300
0,our_mazes/maze_50_50_5_0.5.txt,3.3152172565460205,301,9.037624835968018,301,9.037624835968018,301,9.037624835968018,301,9.037624835968018,301
1,our_mazes/maze_50_50_5_0.25.txt,0.2932004928588867,293,1.697904109954834,293,1.697904109954834,293,1.697904109954834,293,1.697904109954834,293
