,map,regular_time,regular_sum_of_costs,reverse_time_30,reverse_sum_of_costs_30,reverse_time_60,reverse_sum_of_costs_60,reverse_time_120,reverse_sum_of_costs_120,reverse_time_300,reverse_sum_of_costs_300
0,our_mazes/maze_50_50_5_0.5.txt,3.506354808807373,301,11.141191959381104,301,11.141191959381104,301,11.141191959381104,301,11.141191959381104,301
1,our_mazes/maze_50_50_5_0.25.txt,0.36251258850097656,293,1.9499330520629883,293,1.9499330520629883,293,1.9499330520629883,293,1.9499330520629883,293
2,our_mazes/maze_50_50_5_0.1.txt,2804.9037098884583,369,30.213533878326416,372,60.29164242744446,372,120.25963521003723,372,300.3183579444885,372
