,map,regular_time,regular_sum_of_costs,reverse_time_60,reverse_sum_of_costs_60,reverse_time_120,reverse_sum_of_costs_120,reverse_time_300,reverse_sum_of_costs_300
106,mazes/maze50x50_3_182.txt,0.11754131317138672,113,0.15046095848083496,113,0.15046095848083496,113,0.15046095848083496,113
107,mazes/maze50x50_3_181.txt,0.07683205604553223,109,0.07839107513427734,109,0.07839107513427734,109,0.07839107513427734,109
108,mazes/maze50x50_3_180.txt,56.32515287399292,199,61.17588829994202,False,120.32209038734436,199,128.59236073493958,199
109,mazes/maze50x50_3_18.txt,0.6964852809906006,290,1.7166063785552979,290,1.7166063785552979,290,1.7166063785552979,290
110,mazes/maze50x50_3_179.txt,0.24428009986877441,258,0.25204944610595703,258,0.25204944610595703,258,0.25204944610595703,258
111,mazes/maze50x50_3_178.txt,0.34819722175598145,207,0.5017874240875244,207,0.5017874240875244,207,0.5017874240875244,207
112,mazes/maze50x50_3_177.txt,0.3452644348144531,217,0.45611000061035156,217,0.45611000061035156,217,0.45611000061035156,217
113,mazes/maze50x50_3_176.txt,0.3309454917907715,207,0.8001174926757812,207,0.8001174926757812,207,0.8001174926757812,207
114,mazes/maze50x50_3_175.txt,0.3363010883331299,211,0.8331508636474609,211,0.8331508636474609,211,0.8331508636474609,211
115,mazes/maze50x50_3_174.txt,0.21158576011657715,206,0.2372598648071289,206,0.2372598648071289,206,0.2372598648071289,206
116,mazes/maze50x50_3_173.txt,0.04903745651245117,117,0.061937808990478516,117,0.061937808990478516,117,0.061937808990478516,117
117,mazes/maze50x50_3_172.txt,0.1291182041168213,165,0.12738490104675293,165,0.12738490104675293,165,0.12738490104675293,165
118,mazes/maze50x50_3_171.txt,0.32529187202453613,239,0.4958972930908203,239,0.4958972930908203,239,0.4958972930908203,239
119,mazes/maze50x50_3_170.txt,0.13678598403930664,203,0.12262392044067383,203,0.12262392044067383,203,0.12262392044067383,203
120,mazes/maze50x50_3_17.txt,0.2634568214416504,146,0.44380712509155273,146,0.44380712509155273,146,0.44380712509155273,146
121,mazes/maze50x50_3_169.txt,0.08035540580749512,133,0.06042289733886719,133,0.06042289733886719,133,0.06042289733886719,133
122,mazes/maze50x50_3_168.txt,0.13878774642944336,165,0.12489533424377441,165,0.12489533424377441,165,0.12489533424377441,165
123,mazes/maze50x50_3_167.txt,0.10126042366027832,150,0.10278749465942383,150,0.10278749465942383,150,0.10278749465942383,150
