,map,regular_time,regular_sum_of_costs,reverse_time_30,reverse_sum_of_costs_30,reverse_time_60,reverse_sum_of_costs_60,reverse_time_120,reverse_sum_of_costs_120,reverse_time_300,reverse_sum_of_costs_300
45,mazes/maze50x50_3_58.txt,0.07426619529724121,116,0.08563518524169922,116,0.08563518524169922,116,0.08563518524169922,116,0.08563518524169922,116
46,mazes/maze50x50_3_57.txt,0.04470086097717285,86,0.03304767608642578,86,0.03304767608642578,86,0.03304767608642578,86,0.03304767608642578,86
47,mazes/maze50x50_3_56.txt,310.9535713195801,340,30.312747716903687,343,60.36674451828003,343,120.54405164718628,343,300.36187958717346,343
48,mazes/maze50x50_3_55.txt,0.20634794235229492,220,0.19971942901611328,220,0.19971942901611328,220,0.19971942901611328,220,0.19971942901611328,220
49,mazes/maze50x50_3_54.txt,0.25586366653442383,240,0.25731396675109863,240,0.25731396675109863,240,0.25731396675109863,240,0.25731396675109863,240
50,mazes/maze50x50_3_53.txt,0.13492989540100098,176,0.17435359954833984,176,0.17435359954833984,176,0.17435359954833984,176,0.17435359954833984,176
51,mazes/maze50x50_3_52.txt,0.20235586166381836,177,0.20418739318847656,177,0.20418739318847656,177,0.20418739318847656,177,0.20418739318847656,177
52,mazes/maze50x50_3_51.txt,0.03407168388366699,110,0.10840439796447754,110,0.10840439796447754,110,0.10840439796447754,110,0.10840439796447754,110
53,mazes/maze50x50_3_50.txt,0.17544770240783691,155,0.1502847671508789,155,0.1502847671508789,155,0.1502847671508789,155,0.1502847671508789,155
54,mazes/maze50x50_3_5.txt,939.0234723091125,185,30.3495135307312,185,60.37579035758972,185,120.39374017715454,185,300.6046783924103,185
55,mazes/maze50x50_3_49.txt,0.059094905853271484,110,0.04635977745056152,110,0.04635977745056152,110,0.04635977745056152,110,0.04635977745056152,110
56,mazes/maze50x50_3_48.txt,0.17995715141296387,178,0.3845994472503662,178,0.3845994472503662,178,0.3845994472503662,178,0.3845994472503662,178
57,mazes/maze50x50_3_47.txt,1800.3978617191315,False,31.01982831954956,False,60.92506289482117,False,120.2720365524292,180,300.3719992637634,180
58,mazes/maze50x50_3_46.txt,0.08058762550354004,104,0.07375264167785645,104,0.07375264167785645,104,0.07375264167785645,104,0.07375264167785645,104
59,mazes/maze50x50_3_45.txt,0.08094573020935059,116,0.09897589683532715,116,0.09897589683532715,116,0.09897589683532715,116,0.09897589683532715,116
60,mazes/maze50x50_3_44.txt,0.0696403980255127,126,0.05144667625427246,126,0.05144667625427246,126,0.05144667625427246,126,0.05144667625427246,126
61,mazes/maze50x50_3_43.txt,0.15768909454345703,198,0.5131971836090088,198,0.5131971836090088,198,0.5131971836090088,198,0.5131971836090088,198
62,mazes/maze50x50_3_42.txt,469.77714943885803,154,30.10911250114441,154,60.297093629837036,154,120.19323801994324,154,300.2597312927246,154
63,mazes/maze50x50_3_41.txt,0.2900218963623047,231,1.4952640533447266,231,1.4952640533447266,231,1.4952640533447266,231,1.4952640533447266,231
64,mazes/maze50x50_3_40.txt,0.19683527946472168,192,0.23462867736816406,192,0.23462867736816406,192,0.23462867736816406,192,0.23462867736816406,192
65,mazes/maze50x50_3_4.txt,0.14939022064208984,168,0.6100172996520996,168,0.6100172996520996,168,0.6100172996520996,168,0.6100172996520996,168
66,mazes/maze50x50_3_39.txt,0.2031562328338623,204,0.21344709396362305,204,0.21344709396362305,204,0.21344709396362305,204,0.21344709396362305,204
67,mazes/maze50x50_3_38.txt,0.18140196800231934,165,0.4555177688598633,165,0.4555177688598633,165,0.4555177688598633,165,0.4555177688598633,165
68,mazes/maze50x50_3_37.txt,0.6616945266723633,287,1.630828619003296,287,1.630828619003296,287,1.630828619003296,287,1.630828619003296,287
69,mazes/maze50x50_3_36.txt,0.27566957473754883,166,0.5171394348144531,166,0.5171394348144531,166,0.5171394348144531,166,0.5171394348144531,166
70,mazes/maze50x50_3_35.txt,0.07183027267456055,119,0.052572011947631836,119,0.052572011947631836,119,0.052572011947631836,119,0.052572011947631836,119
71,mazes/maze50x50_3_34.txt,1800.156742811203,False,30.25525665283203,False,60.5723922252655,313,120.55057263374329,313,300.5676803588867,313
72,mazes/maze50x50_3_33.txt,0.12598609924316406,155,0.11155581474304199,155,0.11155581474304199,155,0.11155581474304199,155,0.11155581474304199,155
73,mazes/maze50x50_3_32.txt,0.2841644287109375,216,0.8984732627868652,216,0.8984732627868652,216,0.8984732627868652,216,0.8984732627868652,216
74,mazes/maze50x50_3_31.txt,0.37363743782043457,226,1.912755012512207,226,1.912755012512207,226,1.912755012512207,226,1.912755012512207,226
75,mazes/maze50x50_3_30.txt,0.37787294387817383,202,1.87528657913208,202,1.87528657913208,202,1.87528657913208,202,1.87528657913208,202
76,mazes/maze50x50_3_3.txt,0.23798584938049316,170,0.3708615303039551,170,0.3708615303039551,170,0.3708615303039551,170,0.3708615303039551,170
77,mazes/maze50x50_3_29.txt,0.29085874557495117,259,1.006223201751709,259,1.006223201751709,259,1.006223201751709,259,1.006223201751709,259
78,mazes/maze50x50_3_28.txt,0.2625415325164795,198,2.0633747577667236,198,2.0633747577667236,198,2.0633747577667236,198,2.0633747577667236,198
79,mazes/maze50x50_3_27.txt,0.12664222717285156,165,0.15459012985229492,165,0.15459012985229492,165,0.15459012985229492,165,0.15459012985229492,165
80,mazes/maze50x50_3_26.txt,0.622434139251709,257,1.6033172607421875,257,1.6033172607421875,257,1.6033172607421875,257,1.6033172607421875,257
81,mazes/maze50x50_3_25.txt,0.19096946716308594,176,0.7651901245117188,176,0.7651901245117188,176,0.7651901245117188,176,0.7651901245117188,176
82,mazes/maze50x50_3_24.txt,0.3700892925262451,209,2.0745863914489746,209,2.0745863914489746,209,2.0745863914489746,209,2.0745863914489746,209
83,mazes/maze50x50_3_23.txt,0.4668538570404053,212,2.3115944862365723,212,2.3115944862365723,212,2.3115944862365723,212,2.3115944862365723,212
84,mazes/maze50x50_3_22.txt,0.2004096508026123,164,0.19819211959838867,164,0.19819211959838867,164,0.19819211959838867,164,0.19819211959838867,164
85,mazes/maze50x50_3_21.txt,0.2640495300292969,136,0.7969586849212646,136,0.7969586849212646,136,0.7969586849212646,136,0.7969586849212646,136
86,mazes/maze50x50_3_20.txt,0.27856945991516113,214,0.25919532775878906,214,0.25919532775878906,214,0.25919532775878906,214,0.25919532775878906,214
87,mazes/maze50x50_3_2.txt,0.08182930946350098,162,0.0859684944152832,162,0.0859684944152832,162,0.0859684944152832,162,0.0859684944152832,162
88,mazes/maze50x50_3_199.txt,0.0912468433380127,98,0.14292097091674805,98,0.14292097091674805,98,0.14292097091674805,98,0.14292097091674805,98
89,mazes/maze50x50_3_198.txt,0.07815957069396973,146,0.19903206825256348,146,0.19903206825256348,146,0.19903206825256348,146,0.19903206825256348,146
90,mazes/maze50x50_3_197.txt,0.10884690284729004,108,0.10746431350708008,108,0.10746431350708008,108,0.10746431350708008,108,0.10746431350708008,108
91,mazes/maze50x50_3_196.txt,0.021265506744384766,85,0.02131342887878418,85,0.02131342887878418,85,0.02131342887878418,85,0.02131342887878418,85
92,mazes/maze50x50_3_195.txt,0.29865312576293945,186,0.6153836250305176,186,0.6153836250305176,186,0.6153836250305176,186,0.6153836250305176,186
93,mazes/maze50x50_3_194.txt,1.0573289394378662,361,4.504826545715332,361,4.504826545715332,361,4.504826545715332,361,4.504826545715332,361
94,mazes/maze50x50_3_193.txt,0.07156109809875488,109,0.13608264923095703,109,0.13608264923095703,109,0.13608264923095703,109,0.13608264923095703,109
95,mazes/maze50x50_3_192.txt,0.08059573173522949,138,0.07582449913024902,138,0.07582449913024902,138,0.07582449913024902,138,0.07582449913024902,138
96,mazes/maze50x50_3_191.txt,0.06177926063537598,148,0.06237387657165527,148,0.06237387657165527,148,0.06237387657165527,148,0.06237387657165527,148
97,mazes/maze50x50_3_190.txt,123.9939694404602,214,30.307655096054077,216,60.31786894798279,216,120.30119371414185,216,206.46214723587036,214
98,mazes/maze50x50_3_19.txt,0.2616724967956543,180,1.1525771617889404,180,1.1525771617889404,180,1.1525771617889404,180,1.1525771617889404,180
99,mazes/maze50x50_3_189.txt,0.13496637344360352,140,0.509718656539917,140,0.509718656539917,140,0.509718656539917,140,0.509718656539917,140
100,mazes/maze50x50_3_188.txt,0.19811248779296875,150,0.4827084541320801,150,0.4827084541320801,150,0.4827084541320801,150,0.4827084541320801,150
101,mazes/maze50x50_3_187.txt,0.6428706645965576,190,1.8315150737762451,190,1.8315150737762451,190,1.8315150737762451,190,1.8315150737762451,190
102,mazes/maze50x50_3_186.txt,249.25009393692017,176,30.12614154815674,176,60.292145013809204,176,120.14845442771912,176,201.63842368125916,176
103,mazes/maze50x50_3_185.txt,405.88356828689575,233,30.351494073867798,235,60.38370394706726,235,120.43747067451477,235,300.4781184196472,235
104,mazes/maze50x50_3_184.txt,0.07623291015625,134,0.06787490844726562,134,0.06787490844726562,134,0.06787490844726562,134,0.06787490844726562,134
105,mazes/maze50x50_3_183.txt,0.09144401550292969,123,0.3280036449432373,123,0.3280036449432373,123,0.3280036449432373,123,0.3280036449432373,123
106,mazes/maze50x50_3_182.txt,0.10893106460571289,113,0.21802783012390137,113,0.21802783012390137,113,0.21802783012390137,113,0.21802783012390137,113
107,mazes/maze50x50_3_181.txt,0.0733482837677002,109,0.07531309127807617,109,0.07531309127807617,109,0.07531309127807617,109,0.07531309127807617,109
108,mazes/maze50x50_3_180.txt,59.00244188308716,199,30.08490562438965,199,47.69163751602173,199,47.69163751602173,199,47.69163751602173,199
109,mazes/maze50x50_3_18.txt,0.8517091274261475,290,2.6349687576293945,290,2.6349687576293945,290,2.6349687576293945,290,2.6349687576293945,290
110,mazes/maze50x50_3_179.txt,0.18247365951538086,258,0.23357009887695312,258,0.23357009887695312,258,0.23357009887695312,258,0.23357009887695312,258
111,mazes/maze50x50_3_178.txt,0.3341827392578125,207,0.8350837230682373,207,0.8350837230682373,207,0.8350837230682373,207,0.8350837230682373,207
112,mazes/maze50x50_3_177.txt,0.2772345542907715,217,0.457883358001709,217,0.457883358001709,217,0.457883358001709,217,0.457883358001709,217
113,mazes/maze50x50_3_176.txt,0.2892019748687744,207,0.8158254623413086,207,0.8158254623413086,207,0.8158254623413086,207,0.8158254623413086,207
114,mazes/maze50x50_3_175.txt,0.33693885803222656,211,1.0852136611938477,211,1.0852136611938477,211,1.0852136611938477,211,1.0852136611938477,211
115,mazes/maze50x50_3_174.txt,0.1955885887145996,206,0.2319934368133545,206,0.2319934368133545,206,0.2319934368133545,206,0.2319934368133545,206
116,mazes/maze50x50_3_173.txt,0.049085378646850586,117,0.06371712684631348,117,0.06371712684631348,117,0.06371712684631348,117,0.06371712684631348,117
117,mazes/maze50x50_3_172.txt,0.12237238883972168,165,0.11819696426391602,165,0.11819696426391602,165,0.11819696426391602,165,0.11819696426391602,165
118,mazes/maze50x50_3_171.txt,0.3073732852935791,239,0.8070039749145508,239,0.8070039749145508,239,0.8070039749145508,239,0.8070039749145508,239
119,mazes/maze50x50_3_170.txt,0.1356806755065918,203,0.12834763526916504,203,0.12834763526916504,203,0.12834763526916504,203,0.12834763526916504,203
120,mazes/maze50x50_3_17.txt,0.22245025634765625,146,0.6809015274047852,146,0.6809015274047852,146,0.6809015274047852,146,0.6809015274047852,146
121,mazes/maze50x50_3_169.txt,0.07444930076599121,133,0.07655215263366699,133,0.07655215263366699,133,0.07655215263366699,133,0.07655215263366699,133
122,mazes/maze50x50_3_168.txt,0.11632585525512695,165,0.11234498023986816,165,0.11234498023986816,165,0.11234498023986816,165,0.11234498023986816,165
123,mazes/maze50x50_3_167.txt,0.09044718742370605,150,0.09185504913330078,150,0.09185504913330078,150,0.09185504913330078,150,0.09185504913330078,150
124,mazes/maze50x50_3_166.txt,0.06907987594604492,103,0.051978349685668945,103,0.051978349685668945,103,0.051978349685668945,103,0.051978349685668945,103
125,mazes/maze50x50_3_165.txt,0.2308192253112793,185,0.898820161819458,185,0.898820161819458,185,0.898820161819458,185,0.898820161819458,185
126,mazes/maze50x50_3_164.txt,0.3336679935455322,230,0.33777713775634766,230,0.33777713775634766,230,0.33777713775634766,230,0.33777713775634766,230
127,mazes/maze50x50_3_163.txt,0.14229297637939453,152,0.16037893295288086,152,0.16037893295288086,152,0.16037893295288086,152,0.16037893295288086,152
128,mazes/maze50x50_3_162.txt,0.06844925880432129,89,0.05250048637390137,89,0.05250048637390137,89,0.05250048637390137,89,0.05250048637390137,89
129,mazes/maze50x50_3_161.txt,0.3305699825286865,206,0.680194616317749,206,0.680194616317749,206,0.680194616317749,206,0.680194616317749,206
130,mazes/maze50x50_3_160.txt,0.36402010917663574,220,0.9555039405822754,220,0.9555039405822754,220,0.9555039405822754,220,0.9555039405822754,220
131,mazes/maze50x50_3_16.txt,0.3978610038757324,215,1.760939359664917,215,1.760939359664917,215,1.760939359664917,215,1.760939359664917,215
132,mazes/maze50x50_3_159.txt,0.16518688201904297,166,0.5412068367004395,166,0.5412068367004395,166,0.5412068367004395,166,0.5412068367004395,166
133,mazes/maze50x50_3_158.txt,0.2891662120819092,224,1.7229089736938477,224,1.7229089736938477,224,1.7229089736938477,224,1.7229089736938477,224
134,mazes/maze50x50_3_157.txt,0.3202793598175049,199,0.8102457523345947,199,0.8102457523345947,199,0.8102457523345947,199,0.8102457523345947,199
135,mazes/maze50x50_3_156.txt,0.035504817962646484,85,0.03485751152038574,85,0.03485751152038574,85,0.03485751152038574,85,0.03485751152038574,85
136,mazes/maze50x50_3_155.txt,0.23686861991882324,173,0.9705367088317871,173,0.9705367088317871,173,0.9705367088317871,173,0.9705367088317871,173
137,mazes/maze50x50_3_154.txt,0.16178560256958008,158,0.49344372749328613,158,0.49344372749328613,158,0.49344372749328613,158,0.49344372749328613,158
138,mazes/maze50x50_3_153.txt,0.3187410831451416,244,1.0767347812652588,244,1.0767347812652588,244,1.0767347812652588,244,1.0767347812652588,244
139,mazes/maze50x50_3_152.txt,0.0801994800567627,114,0.08233785629272461,114,0.08233785629272461,114,0.08233785629272461,114,0.08233785629272461,114
140,mazes/maze50x50_3_151.txt,0.361156702041626,276,0.3464775085449219,276,0.3464775085449219,276,0.3464775085449219,276,0.3464775085449219,276
141,mazes/maze50x50_3_150.txt,0.23995232582092285,228,0.2290656566619873,228,0.2290656566619873,228,0.2290656566619873,228,0.2290656566619873,228
142,mazes/maze50x50_3_15.txt,1801.1718587875366,False,30.37221622467041,False,60.239182472229004,221,120.22341847419739,221,300.35848665237427,221
143,mazes/maze50x50_3_149.txt,0.1661837100982666,143,0.7747628688812256,143,0.7747628688812256,143,0.7747628688812256,143,0.7747628688812256,143
144,mazes/maze50x50_3_148.txt,0.14000296592712402,155,0.2742326259613037,155,0.2742326259613037,155,0.2742326259613037,155,0.2742326259613037,155
145,mazes/maze50x50_3_147.txt,0.21492362022399902,163,0.39211440086364746,163,0.39211440086364746,163,0.39211440086364746,163,0.39211440086364746,163
146,mazes/maze50x50_3_146.txt,0.11084628105163574,138,0.1318798065185547,138,0.1318798065185547,138,0.1318798065185547,138,0.1318798065185547,138
147,mazes/maze50x50_3_145.txt,0.11669063568115234,149,0.265667200088501,149,0.265667200088501,149,0.265667200088501,149,0.265667200088501,149
148,mazes/maze50x50_3_144.txt,0.35505080223083496,173,1.5206077098846436,173,1.5206077098846436,173,1.5206077098846436,173,1.5206077098846436,173
149,mazes/maze50x50_3_143.txt,0.029011249542236328,85,0.029110193252563477,85,0.029110193252563477,85,0.029110193252563477,85,0.029110193252563477,85
150,mazes/maze50x50_3_142.txt,0.21440410614013672,196,0.25734734535217285,196,0.25734734535217285,196,0.25734734535217285,196,0.25734734535217285,196
151,mazes/maze50x50_3_141.txt,0.10366964340209961,160,0.10287714004516602,160,0.10287714004516602,160,0.10287714004516602,160,0.10287714004516602,160
152,mazes/maze50x50_3_140.txt,0.14139413833618164,153,0.5849156379699707,153,0.5849156379699707,153,0.5849156379699707,153,0.5849156379699707,153
153,mazes/maze50x50_3_14.txt,0.10425972938537598,166,0.10335254669189453,166,0.10335254669189453,166,0.10335254669189453,166,0.10335254669189453,166
154,mazes/maze50x50_3_139.txt,0.2613203525543213,200,0.2868211269378662,200,0.2868211269378662,200,0.2868211269378662,200,0.2868211269378662,200
155,mazes/maze50x50_3_138.txt,0.37343382835388184,231,1.1256687641143799,231,1.1256687641143799,231,1.1256687641143799,231,1.1256687641143799,231
156,mazes/maze50x50_3_137.txt,0.09872245788574219,153,0.11835980415344238,153,0.11835980415344238,153,0.11835980415344238,153,0.11835980415344238,153
157,mazes/maze50x50_3_136.txt,0.03187131881713867,89,0.04352545738220215,89,0.04352545738220215,89,0.04352545738220215,89,0.04352545738220215,89
158,mazes/maze50x50_3_135.txt,0.13862872123718262,141,0.35531163215637207,141,0.35531163215637207,141,0.35531163215637207,141,0.35531163215637207,141
159,mazes/maze50x50_3_134.txt,0.22176790237426758,232,1.1208090782165527,232,1.1208090782165527,232,1.1208090782165527,232,1.1208090782165527,232
160,mazes/maze50x50_3_133.txt,0.06591081619262695,137,0.06568336486816406,137,0.06568336486816406,137,0.06568336486816406,137,0.06568336486816406,137
161,mazes/maze50x50_3_132.txt,0.08743739128112793,112,0.08568572998046875,112,0.08568572998046875,112,0.08568572998046875,112,0.08568572998046875,112
162,mazes/maze50x50_3_131.txt,0.24027514457702637,183,0.27350521087646484,183,0.27350521087646484,183,0.27350521087646484,183,0.27350521087646484,183
163,mazes/maze50x50_3_130.txt,0.2840135097503662,220,0.2991511821746826,220,0.2991511821746826,220,0.2991511821746826,220,0.2991511821746826,220
164,mazes/maze50x50_3_13.txt,0.17405009269714355,181,0.18204331398010254,181,0.18204331398010254,181,0.18204331398010254,181,0.18204331398010254,181
165,mazes/maze50x50_3_129.txt,0.1299266815185547,196,0.15361928939819336,196,0.15361928939819336,196,0.15361928939819336,196,0.15361928939819336,196
166,mazes/maze50x50_3_128.txt,0.15131330490112305,202,0.5570290088653564,202,0.5570290088653564,202,0.5570290088653564,202,0.5570290088653564,202
167,mazes/maze50x50_3_127.txt,0.8792121410369873,188,2.137739658355713,188,2.137739658355713,188,2.137739658355713,188,2.137739658355713,188
168,mazes/maze50x50_3_126.txt,0.10216784477233887,153,0.1223301887512207,153,0.1223301887512207,153,0.1223301887512207,153,0.1223301887512207,153
169,mazes/maze50x50_3_125.txt,0.22440195083618164,150,0.907153844833374,150,0.907153844833374,150,0.907153844833374,150,0.907153844833374,150
170,mazes/maze50x50_3_124.txt,0.11032772064208984,165,0.10821270942687988,165,0.10821270942687988,165,0.10821270942687988,165,0.10821270942687988,165
171,mazes/maze50x50_3_123.txt,0.22977972030639648,198,0.8432822227478027,198,0.8432822227478027,198,0.8432822227478027,198,0.8432822227478027,198
172,mazes/maze50x50_3_122.txt,0.0235135555267334,79,0.023471355438232422,79,0.023471355438232422,79,0.023471355438232422,79,0.023471355438232422,79
173,mazes/maze50x50_3_121.txt,0.08258414268493652,110,0.0934908390045166,110,0.0934908390045166,110,0.0934908390045166,110,0.0934908390045166,110
174,mazes/maze50x50_3_120.txt,0.16598129272460938,192,0.17579150199890137,192,0.17579150199890137,192,0.17579150199890137,192,0.17579150199890137,192
175,mazes/maze50x50_3_12.txt,0.667407751083374,201,1.3810038566589355,201,1.3810038566589355,201,1.3810038566589355,201,1.3810038566589355,201
176,mazes/maze50x50_3_119.txt,1800.1791512966156,False,30.33158230781555,False,61.12467575073242,False,121.39939141273499,False,300.4148099422455,241
177,mazes/maze50x50_3_118.txt,0.06807374954223633,135,0.0829932689666748,135,0.0829932689666748,135,0.0829932689666748,135,0.0829932689666748,135
178,mazes/maze50x50_3_117.txt,0.09354615211486816,152,0.09447860717773438,152,0.09447860717773438,152,0.09447860717773438,152,0.09447860717773438,152
179,mazes/maze50x50_3_116.txt,0.043154239654541016,115,0.05683398246765137,115,0.05683398246765137,115,0.05683398246765137,115,0.05683398246765137,115
180,mazes/maze50x50_3_115.txt,0.346282958984375,234,0.34798240661621094,234,0.34798240661621094,234,0.34798240661621094,234,0.34798240661621094,234
181,mazes/maze50x50_3_114.txt,53.224239110946655,205,30.160374879837036,207,60.220033168792725,207,99.63445687294006,205,99.63445687294006,205
182,mazes/maze50x50_3_113.txt,0.08213400840759277,144,0.07504749298095703,144,0.07504749298095703,144,0.07504749298095703,144,0.07504749298095703,144
183,mazes/maze50x50_3_112.txt,0.2744910717010498,248,0.6307408809661865,248,0.6307408809661865,248,0.6307408809661865,248,0.6307408809661865,248
184,mazes/maze50x50_3_111.txt,0.0954747200012207,133,0.19170308113098145,133,0.19170308113098145,133,0.19170308113098145,133,0.19170308113098145,133
185,mazes/maze50x50_3_110.txt,0.10047292709350586,171,0.09885120391845703,171,0.09885120391845703,171,0.09885120391845703,171,0.09885120391845703,171
186,mazes/maze50x50_3_11.txt,0.22914505004882812,189,0.2574031352996826,189,0.2574031352996826,189,0.2574031352996826,189,0.2574031352996826,189
187,mazes/maze50x50_3_109.txt,0.21311545372009277,194,0.4194467067718506,194,0.4194467067718506,194,0.4194467067718506,194,0.4194467067718506,194
188,mazes/maze50x50_3_108.txt,0.4302823543548584,255,1.3252778053283691,255,1.3252778053283691,255,1.3252778053283691,255,1.3252778053283691,255
189,mazes/maze50x50_3_107.txt,0.10038614273071289,144,0.12137269973754883,144,0.12137269973754883,144,0.12137269973754883,144,0.12137269973754883,144
190,mazes/maze50x50_3_106.txt,0.16255927085876465,209,0.13949060440063477,209,0.13949060440063477,209,0.13949060440063477,209,0.13949060440063477,209
191,mazes/maze50x50_3_105.txt,0.2692985534667969,196,0.24763703346252441,196,0.24763703346252441,196,0.24763703346252441,196,0.24763703346252441,196
192,mazes/maze50x50_3_104.txt,0.09581875801086426,122,0.09543800354003906,122,0.09543800354003906,122,0.09543800354003906,122,0.09543800354003906,122
193,mazes/maze50x50_3_103.txt,0.3461170196533203,262,0.3825962543487549,262,0.3825962543487549,262,0.3825962543487549,262,0.3825962543487549,262
194,mazes/maze50x50_3_102.txt,0.07691693305969238,164,0.08763241767883301,164,0.08763241767883301,164,0.08763241767883301,164,0.08763241767883301,164
195,mazes/maze50x50_3_101.txt,0.8281855583190918,302,2.202524185180664,302,2.202524185180664,302,2.202524185180664,302,2.202524185180664,302
196,mazes/maze50x50_3_100.txt,0.16013169288635254,154,0.21407794952392578,154,0.21407794952392578,154,0.21407794952392578,154,0.21407794952392578,154
197,mazes/maze50x50_3_10.txt,109.02245855331421,122,30.21600842475891,122,60.07905101776123,122,89.69750475883484,122,89.69750475883484,122
198,mazes/maze50x50_3_1.txt,0.42421507835388184,258,1.4700424671173096,258,1.4700424671173096,258,1.4700424671173096,258,1.4700424671173096,258
199,mazes/maze50x50_3_0.txt,0.14263439178466797,193,0.15810418128967285,193,0.15810418128967285,193,0.15810418128967285,193,0.15810418128967285,193
200,mazes/maze25x25_3_99.txt,0.0252532958984375,93,0.03906965255737305,93,0.03906965255737305,93,0.03906965255737305,93,0.03906965255737305,93
201,mazes/maze25x25_3_98.txt,0.011501789093017578,55,0.011349916458129883,55,0.011349916458129883,55,0.011349916458129883,55,0.011349916458129883,55
202,mazes/maze25x25_3_97.txt,0.03389930725097656,99,0.1109778881072998,99,0.1109778881072998,99,0.1109778881072998,99,0.1109778881072998,99
203,mazes/maze25x25_3_96.txt,0.049756526947021484,94,0.1276099681854248,94,0.1276099681854248,94,0.1276099681854248,94,0.1276099681854248,94
204,mazes/maze25x25_3_95.txt,0.07186269760131836,110,0.23667693138122559,110,0.23667693138122559,110,0.23667693138122559,110,0.23667693138122559,110
205,mazes/maze25x25_3_94.txt,0.01433563232421875,63,0.046369075775146484,63,0.046369075775146484,63,0.046369075775146484,63,0.046369075775146484,63
206,mazes/maze25x25_3_93.txt,0.041660308837890625,98,0.08574771881103516,98,0.08574771881103516,98,0.08574771881103516,98,0.08574771881103516,98
207,mazes/maze25x25_3_92.txt,0.0069429874420166016,50,0.0070650577545166016,50,0.0070650577545166016,50,0.0070650577545166016,50,0.0070650577545166016,50
208,mazes/maze25x25_3_91.txt,0.010396242141723633,65,0.010560750961303711,65,0.010560750961303711,65,0.010560750961303711,65,0.010560750961303711,65
209,mazes/maze25x25_3_90.txt,0.02592921257019043,80,0.09908294677734375,80,0.09908294677734375,80,0.09908294677734375,80,0.09908294677734375,80
210,mazes/maze25x25_3_9.txt,1.871910572052002,94,1.4984111785888672,94,1.4984111785888672,94,1.4984111785888672,94,1.4984111785888672,94
211,mazes/maze25x25_3_89.txt,0.6630821228027344,140,0.7534894943237305,140,0.7534894943237305,140,0.7534894943237305,140,0.7534894943237305,140
212,mazes/maze25x25_3_88.txt,12.250527381896973,109,30.03999376296997,112,30.929930448532104,109,30.929930448532104,109,30.929930448532104,109
213,mazes/maze25x25_3_87.txt,0.13193202018737793,169,0.8339247703552246,169,0.8339247703552246,169,0.8339247703552246,169,0.8339247703552246,169
214,mazes/maze25x25_3_86.txt,0.08496451377868652,65,0.10947012901306152,65,0.10947012901306152,65,0.10947012901306152,65,0.10947012901306152,65
215,mazes/maze25x25_3_85.txt,0.024077653884887695,85,0.034757375717163086,85,0.034757375717163086,85,0.034757375717163086,85,0.034757375717163086,85
216,mazes/maze25x25_3_84.txt,0.013067960739135742,79,0.012762308120727539,79,0.012762308120727539,79,0.012762308120727539,79,0.012762308120727539,79
217,mazes/maze25x25_3_83.txt,0.021867036819458008,94,0.021608591079711914,94,0.021608591079711914,94,0.021608591079711914,94,0.021608591079711914,94
218,mazes/maze25x25_3_82.txt,0.006810665130615234,39,0.006516933441162109,39,0.006516933441162109,39,0.006516933441162109,39,0.006516933441162109,39
219,mazes/maze25x25_3_81.txt,0.041562795639038086,92,0.10210084915161133,92,0.10210084915161133,92,0.10210084915161133,92,0.10210084915161133,92
220,mazes/maze25x25_3_80.txt,0.02625870704650879,83,0.07404518127441406,83,0.07404518127441406,83,0.07404518127441406,83,0.07404518127441406,83
221,mazes/maze25x25_3_8.txt,0.0074918270111083984,62,0.007637500762939453,62,0.007637500762939453,62,0.007637500762939453,62,0.007637500762939453,62
222,mazes/maze25x25_3_79.txt,0.012607574462890625,43,0.012502908706665039,43,0.012502908706665039,43,0.012502908706665039,43,0.012502908706665039,43
223,mazes/maze25x25_3_78.txt,0.0722653865814209,167,0.17477893829345703,167,0.17477893829345703,167,0.17477893829345703,167,0.17477893829345703,167
224,mazes/maze25x25_3_77.txt,0.07452011108398438,95,0.13617324829101562,95,0.13617324829101562,95,0.13617324829101562,95,0.13617324829101562,95
225,mazes/maze25x25_3_76.txt,0.009606599807739258,36,0.009485006332397461,36,0.009485006332397461,36,0.009485006332397461,36,0.009485006332397461,36
226,mazes/maze25x25_3_75.txt,0.07730746269226074,118,0.189316987991333,118,0.189316987991333,118,0.189316987991333,118,0.189316987991333,118
227,mazes/maze25x25_3_74.txt,0.014606714248657227,53,0.013997077941894531,53,0.013997077941894531,53,0.013997077941894531,53,0.013997077941894531,53
228,mazes/maze25x25_3_73.txt,0.14486217498779297,116,0.6170673370361328,116,0.6170673370361328,116,0.6170673370361328,116,0.6170673370361328,116
229,mazes/maze25x25_3_72.txt,0.029150962829589844,63,0.07002449035644531,63,0.07002449035644531,63,0.07002449035644531,63,0.07002449035644531,63
230,mazes/maze25x25_3_71.txt,0.047133445739746094,92,0.12767314910888672,92,0.12767314910888672,92,0.12767314910888672,92,0.12767314910888672,92
231,mazes/maze25x25_3_70.txt,0.01914501190185547,47,0.05494189262390137,47,0.05494189262390137,47,0.05494189262390137,47,0.05494189262390137,47
232,mazes/maze25x25_3_7.txt,0.023813247680664062,60,0.08981728553771973,60,0.08981728553771973,60,0.08981728553771973,60,0.08981728553771973,60
233,mazes/maze25x25_3_69.txt,0.022177934646606445,60,0.021163463592529297,60,0.021163463592529297,60,0.021163463592529297,60,0.021163463592529297,60
